id,document,label
1281,마지막반전이 충격적이긴하지만 뭔가 허탈하다 그치만 반전전까지는 엄청슬펐다,1
1282,"민종이형~ 더 내려놓으세요"" 형님때문에 본방사수 합니다. 화이팅! ^^",1
1283,이걸 영화라고... 재미없다 보지마라..욕나온다..,0
1284,재밌고 뭉클한 영화에요 애기들도 귀엽고,1
1285,보는 내내 뭔가 많이 부족한 영화란 생각만 들게 했다,0
1286,나 진짜 1점 잘 안주는데.. 처음부터 끝까지 어색하고 구려,0
1287,"판타지, 미스터리, 스릴러 장르는 화려하다",0
1288,좋은데.. 똥파리와는 완전히 다른 영화에요.. 이 영화만의 색깔이 분명함,1
1289,이 작품을 재밌다고 한 사람의 머릿속이 궁금하다 보지말길,0
1290,표절 작품은 리뷰할 가치가 없습니다.,0
1291,'오에 시노부 - 야스쿠니신사'를 읽어보자,1
1292,너무 따뜻한 영화 ㅠ.ㅠ 보면서 울뻔,1
1293,역시 미국은 소쿨~킬링타임용으로 제법 해낸다.,1
1294,나오미는 좋은 배우인데...극장 개봉작인가요??,0
1295,시간아깝다 노잼의 극댓점 ㅡㅡ,0
1296,너무 재밌습니다~ 꼭 보셔요 마음까지 즐거워집니다!,1
1297,극한 고난속에 인간미...삼풍과 성수대교사건도 다시 되돌아보게되는...,1
1298,이렇게 OO같은 영화는 또 처음보네,0
1299,"이게 공포영화냐??? 그래도 디아이1처럼 포스터는 괜찮았는데,,",0
1300,쓰레기이이영화 보고진짜 아..드럽다 느꼇다..,0
1301,이 영화는 내게 모욕감을 줬어..,0
1302,전형적인 소심한 일본인이 스릴러의 주인공이 될 때.,0
1303,재밌을거같다 ㅎㅎ 보러가야겠네 ㅋㅋ,1
1304,2005년 영화라고 믿기지 않아. 양조위가 아깝다. 최여진 이뻐서 3점.,0
1305,정말 최고 많이 웃은 영화 ㅋㅋ,1
1306,어설프고도 지루한 이연재 띄우기.,0
1307,요즘 티비로 재밌게 보고있습니다.,1
1308,평점들이 낮은데 재밌고 볼만합니다..!,1
1309,저도이거봤는데요별로안무섭든데요티비로보니까,1
1310,"60년 나루제 미끼오의 ""여자가 계단을 오를 때""의 아류작...",0
1311,금방 막 다운 받아서 봤음. 득템.강추,1
1312,요즘 또 보고 있는 중.. 언제봐도 재밌다는 ㅠㅠㅠ,1
1313,나도 영화보면서 충격받았는데.. 백인들은 어떤 맘이었을까??,1
1314,돈은 넘치는데 머리는 없는 중국 영화의 현실.,0
1315,내가 정말 로맨틱코미디물을 좋아하지만 이건 정말아니다 누가본다면 비추하고싶다,0
1316,이거 코믹물이잖아... 햇갈렸네,0
1317,무제한적 자유속 청춘의 방황. 아련하고도 어지러운 청춘의 느낌이 잘 살아있음,1
1318,감독의 책임감있는 마무리까진 좋았으나 홍보가 없어서 아쉽. 진짜 아깝다,0
1319,기적이니 뭐니 과장되지않은 지구종말의 이야기를 꾸밈없이 그린 영화.,1
1320,"액션은빼자, 개인적으로 매우 답답했던 영화.",0
1321,에밀리반캠프 발연기때문에 싫어연기 너무 못함,0
1322,숨겨진 수작 좀비물 좋아하시면 무조건 봐야함 ㅋㅋㅋ,1
1323,한편의 유치한 뮤직비디오를 보는것같다. 마무리라도 좀 깔끔하게 하던가.,0
1324,진짜 지루함 영화보고 졸아보긴 진짜 간만,0
1325,마지막에 장국영과 오천련이 재회하는 신은 완전감동...ㅠㅠ,1
1326,자칫하면 부자연스러울 수도 있는 전개를 잘 풀어나갔다. 완벽한 블랙코미디!,1
1327,상어라고 해놓고 상어가 안나오네; 낚시질 영화..^^,0
1328,이 시나리오를 보고도 제작할려고 마음먹은 관계자분들께 경의를 표함,0
1329,다시봐도 재미없네... 빨리 28개월후나 나와라,0
1330,완전 훈훈하고 재밌기만 한데...ㅋㅋㅋ 평점이 왜이러지,1
1331,감동도 없고.기독교음악.기독교자막 이건아니잖아요~!,0
1332,잊고지냈던 유년시절의추억.잔잔하니 볼만하네요^^,1
1333,너무 불쾌해서 머리도 아프다.,0
1334,아놀드가 진짜 멋지게 나오지...ㅎㅎ,1
1335,이런 사랑 할수 있을까?마지막씬은 좋았으나 해피엔딩 이라면...,1
1336,크리스토퍼 월켄이 나온단다 ㅋㅋ,1
1337,너바나까지 이용해 먹고 인디라는 뻔뻔함을 내세울것인가,0
1338,프롯은 케이팩스로 돌아갔을것이다. 은근히 여운이 남는 영화.,1
1339,이런영화를 만드는 이유가 뭘까,0
1340,리차드 기어... 정말 멋있다.. 주제곡도 최고 ㅎㅎ,1
1341,소재부터 오글 거렸는데.....대사도 맘만치 않게 닭살 돋네,0
1342,티비에서 하길래 봤는데 생각보다 재밌음,1
1343,초반부 보고 재밌을줄알았더니 -_- 무슨 670년대영화도 아니고..,0
1344,잃은 것에대한 순수한 사랑. ost가 참 인상적. 여운이 길게남는 영화,1
1345,"액션이 박력이나 타격감이 없고, 액션을 제외한 나머지 연기도 수준이하",0
1346,일본영화를 그대로 배낀(말만 리메이크) 졸작. 원작만 못하다,0
1347,땀에 손을 쥐게 한다는건 이 영화를 봐야 제대로 경험할거다,1
1348,우리는 신비를 생각해야 합니다,1
1349,내인생 최악의영화ㅡㅡ진짜 재미없어서 계속 넘겨가면서 봤네 0점은없음?,0
1350,얼굴 화끈거리게 만드는 그래픽과 스토리.. 장하다!,0
1351,이 평점 줄라고 로그인했음.. 조니뎁나온것 빼고는...,0
1352,그나마 세연작중에서 가장 재미있었던작품,1
1353,"톰 행크스는 그렇다치고, 코엔형제에게 매우 실망했다.",0
1354,재미없다 이런 드라마에 십점이라니.,0
1355,한국 의리 시리즈 첫번째 작품 !!,1
1356,인간의 본질에 대해 생각하게 해주는 영화,1
1357,거장의 마음을 느낄수 있는 영화 ~,1
1358,1편 보다 재밌어요!! 테일러 로트너 나와서 깜놀 ㅋㅋ,1
1359,보는 동안 끊임없이 눈물이 흘렀다.,1
1360,다람쥐가 너무 귀여워요>_< 강추강추,1
1361,인간세계에 대한 욕망과 집착이라는 긴 추락의 끝에 찾아낸 승천의 사다리,1
1362,기본줄거리만 갖추고 나머지는 그때그때 끼워맞추기로 때우다.,0
1363,내 인생 최고의 영화 중 하나. 유쾌하고 무겁지 않으며 섬세하고도 따뜻하다,1
1364,디센트에 나온 괴물이 악마로 나온다. 무섭지 않은데,0
1365,최고최고 이런게 드라마! 볼때마다 가슴시리다ㅠ작가 최고! 배우들도 최고!,1
1366,매력적인 영화. 그리고 영화를 더 매력적이게 해준 매력적인 배우들의 조합,1
1367,잊지 못할 상처가 있는 사람들이 보면 좋겠다.,1
1368,점수를 낮게 줄수가 없다.분쟁지역에 대한 풍자가 아주 잘 나타난영화다.,1
1369,2012년도에 이런 영화라니...그냥 동영상 수준...한심하다.,0
1370,거칠지만 그만에 아내를 사랑하는 방식,1
1371,완전 좋아요 ㅋㅋ 귀여워 니코!!,1
1372,별 색다른것이 없는 액션영화 리메이크졸작이다,0
1373,평점매기는것 자체가 무의미하다,0
1374,개봉한지 7년이 지나서야 보게된 영화 ...너무좋다..,1
1375,진짜 작가의 정신세계가 궁금하다 무슨 무속인 느낌이야,0
1376,리뷰가 괜찮아서 봤는데 3류더만. 벗은 노력이 가상해서 4점준다..,0
1377,1편 굿..2편 볼만함..3편 지루 ㅡㅡ;;,0
1378,이걸왜보는거지..??진짜재미없다 너목들이짱이야♡,0
1379,파라노말액티비티의 발가락때의 100만분의 1 병균성분정도의 재미라 하겠다.,0
1380,애니다운 맛이 없는 조악한 이야기,0
1381,중반까지는 괜찮았는데 갈수록 내용이.........아쉽다,0
1382,"시즌1,2,3 모두 휼륭하다. 뒷내용이 궁금해서 계속 보게 되더라..",1
1383,낚인거 홧김에 1점 드림.. 베일 짜증 ㅠㅠ,0
1384,시리즈 다봤어요. 이전시리즈보다훨씬재밌구요.,1
1385,그냥 한번 보세요~ 나만 시간낭비하기 아까우니까 ㅋㅋㅋㅋㅋㅋㅋㅋ,0
1386,007중 손꼽히는 명작이라며...난 로저무어께 더재밌는디...,1
1387,어린 맘에 왠지 모르게 통쾌했던...,1
1388,카악~~퉷~~ 재미없어~~!!,0
1389,막판에 도망가면서 즐기는 밤볼라 최악의영화 1점도 아깝다,0
1390,어벤져스 시리즈중 제일별로...ㅜㅜ,0
1391,"고작, 이렇게 밖에 못 풀어냈나 싶네요...",0
1392,"난 생 처름 소장하게 된 영화. 잔잔하고 이쁜, 거부감없는 퀴어..",1
1393,청소년 관람불가 뿐만 아니라 성인도 관람불가입니다.,0
1394,평점이 너무 높은 듯 ㅡㅡ 제목에 낚였다. 완결편인 줄 알았다. 감독 OOO,0
1395,천국에서도 부잣집이 이렇게는 안하겠다,0
1396,재용이형 언제 엽기적인그녀같은거한번 더만들어줄꺼야 ㅠㅠ,0
1397,하아 지루하게 봤을사람도 있다,0
1398,와 진짜 제스타일이에요 너무좋아요 감독님작품,1
1399,삶은 이해될 수 있을까. 존재의 애틋함을 회고했다.,1
1400,아직도 그립다...폴워커...,1
1401,2012에라곤영화후속2편나왔으면좋겠디.,1
1402,솔직히 별 내용이 없고 영화보는끝까지 지루한 내용반복이다..,0
1403,"알바 풀었나 ,이정도 받을 만한 점수 아닌데 ?",0
1404,이거 진짜 웃겼는데 ㅋㅋㅋ 투가이즈이후 최고로 웃은 한국영화ㅋㅋ,1
1405,내 평점은 6점. 영화를 정치적으로 해석하는 사람들 때문에 1점.,0
1406,모냐 이건? ㅋㅋㅋ 모제멋대로 나름의 예술이라면 예술이겠지 ㅋ,0
1407,나름대로 재미있었던 영화...,1
1408,끝까지 보긴 했는데 참..........,0
1409,다소 충격적인 설정과 적절한 템포의 전개,1
1410,모두가 아프고 아픈 아들들과 아버지들입니다...,1
1411,내 진심이 담긴 점수다 받으삼,0
1412,지루하다...재미없다... 시간만 아깝다..,0
1413,오늘 한다 두번더 보내 ㅡㅡ;,1
1414,전달하고자 하는게 뭔지 잘 모르겠던 영화,0
1415,아직도 장면이새록새록기억나 ㅋㅋㅋ,1
1416,조잡하다 스토리가 너무 급하다 재미없다 끝,0
1417,와.. 수작인걸? 마동석 좀 웃겼다 ㅋㅋ,1
1418,약물에 의한 기억상실도 블랙아웃인가?,0
1419,"매력적인 영화, 마지막 장면이 있어서 안심했다.",1
1420,알맹이는 고사하고 껍데기도 알차지 못했다.,0
1421,원작에 충실한 영화 왜들 싫어하는지....,1
1422,비디오봤는데 비디오값이아깝다고생각이들던영화,0
1423,무지재미잇어요~&gt.&lt~!!!!!!!!꺄아오늘나온당ㅇ.ㅇ!!!!!!!,1
1424,이 정도면 시대 역행적 발상.,0
1425,9점은 가야지ㅎ 좋은배우 조은 제작팀 좋은영화,1
1426,모호한선악관..미묘한이해관계에서나오는웨스턴영화의 절정!그리고진정한남자의냄새!,1
1427,저도정말 감동적으로 봤어요. 오버하지 않아도 자연스레 느껴지는 감동.,1
1428,골때려요 실화 배경이라니 더 유쾌하네요,1
1429,시청자를 개무시 하냐 정선희가 머냐,0
1430,은근 내용있더라구여. . 잼나게 봤네요^^,1
1431,"하두 유행해서 그냥 봣는대 에휴.,...ㅋㅋ 쓰렉",0
1432,배우들 보고 봤으나 지루한 전개에 급실망...,0
1433,시도는 좋았지만 아쉬움이 많은 영화.,0
1434,이런류의 애니메이션중에 가장 지루했던 애니메이션으로 기억된다.,0
1435,파리냄새가 아니라 인간냄새가 나서 좋았다,1
1436,책과는 너무 다른 느낌...특히 spencer와 alice에대한 묘사는 실망,0
1437,1점도 아깝네ㅡㅡ 답답하고 지루하고 감동도 없고 교훈도 없는 영화,0
1438,김구라때문에 욕나오네 거만에 오만에,0
1439,재미없는 진행방식... 90분이 지루하다. 하지만 니콜의 매력은 킹왕짱,0
1440,어떤 인생이라도 최선을 다하는 인생은 멋지다,1
1441,말이 필요없음.에반게리온은 애니계의 전설임,1
1442,아동학대하는 장면은 좀 넣지말죠!!너무합니다!!,0
1443,송강호가 이딴 영화에 나오다니..진짜배우가아깝다..,0
1444,가정이만들어지기전에 다들 가지는마음. 30전에 볼영화!재밌다,1
1445,개인적으론 좋아하는 스탈의 영화지만....남들은 어떨지..그래서 요만큼.,0
1446,역시 잘 만들는 드라마이고 너무 재미 있음,1
1447,시나리오가 너무 허술해서 대충봤다.,0
1448,니나 생김새가 너므 개그쪽 얼굴임 필라 매력적임 음악가들의 갈등을 그린영화,1
1449,이딴 그지 같은 영화 왜 만듬?돈 썩어남?,0
1450,감동이다 ㅠㅠ 84년도 작품이라니 대박;,1
1451,최근 tv에서 소개해주어서 봤는데 역쉬 쵝오~!!,1
1452,진짜 심각하내 ㅋㅋcf보다 재미없네,0
1453,알리 생각하고 별 기대안하고 봤는데 졸잼,1
1454,앞 시리즈들을 제대로 말아먹네,0
1455,이게 영화인지.. 쓰레기인지... 암튼 재미없다,0
1456,ㅡㅡ;;;근데 시사회가서 머하는것인지.....,0
1457,천국을 나타낸 장면은 아름다우나 스토리가영..,0
1458,"뱀이 이렇게 무스울줄은,잼썼음",1
1459,이 영화는 리치가 나쁜 사람을 없에는 영화인대 정말 감동 적 이다.,1
1460,"나와 출생년도도 같은,지금봐도 엄청난 고전 SF액션 명작",1
1461,"캐스팅 미스, 이야기 구성 미흡 졸작",0
1462,재밌네요 ^^ 애들이 정말 귀여워요~^^,1
1463,돌고래 노래는 웃기고 심오했다,1
1464,원작에 비하면 정말 모자르다. 원작에서 느껴지던 사람의 체취가 거세되었다.,0
1465,정말 최악의 영화입니다. 억지스러운 공포감 조성뿐,0
1466,정말 슬프고...감동적이다...이제 못본다는게 또 슬프다...,1
1467,1시간30분동안 말만 하는데 안질리냐?,0
1468,스마트폰 뒀다뭐할래? 초행길이라 잘 주웠다고? 흔한 어플하나 안깔고 뭐하냐,0
1469,어린이를 위한 또봇업그레이드 버젼인듯^^,0
1470,김강우최고.저이런거처음써봐요.본방으로 꼭챙겨봄 ㅠ ㅠ 연기짱,1
1471,영화 포스터 하나에 모든걸 투자했다....,0
1472,평점1점이상준놈들알바라는거애 내 손목과 전재산 건다,0
1473,다빈씨 하늘에선 행복 하시길..,1
1474,진짜 짜증스럽다 내용이 이게뭐냐???,0
1475,너무 재밋엇는데... 어디서 다운받지 ㅠㅠdvd라도 소장하고싶삼,1
1476,이 드라마 진짜 재밌게 봤는데... ㅠㅠ 그래도 난 재밌었다,1
1477,재미더럽게 없네.이게 영화여? 쓰레기지?2점부터 점수준것들 M창,0
1478,쫌~잘좀만들지..도데체 먼질...모르겠네요..,0
1479,"제이크 니가 심형래냐? 혼자 각본, 연출, 감독하게?",0
1480,그냥 성의를봐서 요정도..돈주고 보기에는 심히 아깝다.,0
1481,1점도 아깝네요 점수를 꼭 줘야 한다면,0
1482,내 평생 이렇게 화나는 영화 처음이다.,0
1483,앤 볼린을 이렇게 소화할수 있는 배우가 얼마나 될까..,1
1484,...........이거 다보신분 끈기가 대단하십니다.,0
1485,영화로서는 많이 아쉬운 듯..,0
1486,서프라이즈 보고 보게 됐는데 정말.. 감동이었습니다..,1
1487,기주의명대사가 잊혀지지않는다! 명대사하면 파리의연인♥♥♥,1
1488,나 이거 극장가서 보고.. 보러 가자 했던 친구랑 인연 끊을뻔했다,0
1489,소림축구2? 소림라크로스? 아동용 수준 으론 딱이다.,0
1490,이런게 바로 영화다. 놀라운 여배우의 데뷔작이기도,1
1491,당신은 정말 작은 예수님이십니다. 존경합니다..,1
1492,으아 친구들너무웃기다 ㅋㅋㅋㅋ남자도잘생기고 재밋다+_+,1
1493,무늬만 B급 영화인 쓰레기. 차라리 왕룡감독의 북두의권 실사를 봐라.,0
1494,우리나라 좀비 영화는 왜 이러냐..,0
1495,영화관가서 보고 처음으로 후회한 영화..,0
